N,P,K,temperature,humidity,ph,rainfall,label,youtube link
21,24,39,29.2137919,61.07414,7.860807,674.7816,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,20,36,30.3040029,63.25913,7.399853,752.06996,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
21,28,28,34.311549,64.70226,6.840592,680.67763,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
34,19,37,31.1601031,67.84324,7.224133,859.31075,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,24,32,27.3313076,62.32051,6.004074,803.43859,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
24,17,28,30.5384731,64.3326,6.967645,658.80649,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
23,28,30,31.306989,67.03753,7.338989,673.77402,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
28,20,23,29.1016995,64.32951,7.555594,856.02358,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,20,21,31.4725804,66.98165,6.110874,770.4871,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
30,19,21,27.7442267,60.4105,7.114728,891.95382,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,15,27,32.255035,64.79717,7.72512,813.4202,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,23,37,29.1309079,60.87545,6.03571,840.35159,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,25,32,27.5434269,61.55066,6.602571,732.05078,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,23,20,31.0997845,60.68561,7.713558,829.27662,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,17,26,33.4900812,60.93519,7.336924,766.54301,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
33,27,36,27.7041984,61.40802,6.34422,742.64141,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
34,25,39,31.8179913,64.81848,7.283667,739.93654,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,28,32,33.0964617,68.23122,7.37746,839.12749,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,18,24,33.3470678,67.33646,7.507795,624.98728,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,15,28,31.9285505,63.79151,6.024261,842.83429,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,22,28,25.2780252,66.12206,7.281894,721.80395,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
36,17,31,28.1194048,64.94862,7.676301,699.39785,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,29,22,30.5969562,60.07044,7.055718,881.89252,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,16,22,31.6710404,66.74486,7.825995,822.9039,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,24,29,27.3677394,62.99195,7.44918,773.26674,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,15,24,30.286229,60.60669,6.650851,737.70853,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,27,31,33.9210471,62.7908,7.499806,694.322,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
33,19,35,33.3905919,63.70622,6.843506,828.61966,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,27,32,31.9443387,63.81358,6.099191,755.85662,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,24,31,25.8033281,62.5725,7.074653,623.9624,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,24,36,27.8890873,60.29034,6.439917,649.22782,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,15,30,32.9816668,64.22006,7.294269,690.83083,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
22,24,24,25.8607543,69.07291,7.332347,722.80558,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,29,36,33.0009064,62.71601,6.738671,713.16408,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
36,19,22,27.5383115,62.55534,6.505661,769.08092,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,23,27,34.456396,68.13334,6.166112,875.1495,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,26,26,33.1268635,63.39288,6.496904,692.28971,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
33,16,37,31.6752418,67.5607,6.400859,806.30412,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
30,22,20,25.8549786,64.45768,6.430364,834.5557,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,28,20,29.490124,67.12361,6.481177,619.82584,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
23,17,23,29.5740325,63.40791,6.360218,655.60822,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,27,23,34.3809594,61.26264,7.960031,660.29847,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
38,21,29,25.9985439,60.92438,6.617428,720.56543,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,16,30,26.8960955,61.27372,6.650727,655.31942,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,17,28,34.2987694,63.59921,7.8497,714.03038,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,18,22,33.753334,63.53014,7.689723,658.23143,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
34,20,29,27.8425958,60.11782,7.972621,669.65339,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
23,20,34,32.7318054,64.12444,6.118679,759.27226,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,15,25,32.3414199,65.44723,7.977951,698.03045,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
33,21,22,28.2366535,65.94355,6.996223,632.97069,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,16,34,27.4092373,63.13177,6.92387,723.03723,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,25,35,31.1916121,67.98114,6.340267,830.06773,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,25,28,34.9661372,65.64377,7.157213,609.49186,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
23,23,27,25.4129094,63.20896,7.448119,840.17874,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
36,21,33,28.776894,67.57976,7.184816,641.71962,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
27,20,32,25.4579372,63.03314,7.377214,800.55804,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
22,22,25,32.4110374,63.57351,7.576606,690.64869,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
33,18,34,30.336275,68.31835,7.887549,765.90859,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
21,16,36,29.7218044,67.10108,7.502748,849.00118,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
34,28,24,26.3752933,63.52312,6.959366,848.21322,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,27,34,27.9062136,64.52505,7.51172,612.95026,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,19,39,26.8666498,66.08012,7.191691,744.20267,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
38,23,31,31.4021199,69.80736,6.622428,834.72738,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
35,25,35,29.4477786,61.10307,6.207451,888.90004,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
30,24,29,34.9927202,62.0456,7.067301,768.40788,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
27,15,20,32.0312881,67.8455,7.924503,606.51009,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
28,19,32,30.4066721,62.80972,7.124694,858.82432,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,27,26,25.9047719,68.18139,6.399742,604.62359,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,26,34,33.109026,60.21256,6.602493,866.94616,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,21,26,32.2703436,66.28973,6.136692,786.28914,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
36,16,39,26.6844896,66.17984,7.19904,833.63506,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
33,25,23,32.0424292,66.46548,7.110727,689.05628,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,19,35,27.8083978,66.90864,6.330001,693.74017,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
22,25,26,33.9239392,67.80425,6.593537,809.07127,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,20,20,25.7354021,60.25506,6.595793,699.70472,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,18,38,31.6843894,65.17453,6.403235,754.61605,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,24,38,33.3946044,61.10924,7.891423,791.36178,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
28,22,25,28.3022229,63.39338,7.869377,752.65227,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
24,21,34,30.6147565,61.57832,6.140058,855.45973,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,25,37,28.5020147,63.84127,6.608319,678.48747,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
28,19,39,30.6119224,62.18317,7.899028,652.56636,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
28,22,28,33.2038444,65.20556,6.295271,782.49412,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
27,19,22,33.5327053,68.82891,6.23156,759.90169,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,23,29,27.9088702,60.20063,6.054264,622.43396,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,16,27,25.7654076,68.54047,6.455346,870.75612,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,25,32,33.6842259,69.78213,6.400016,617.05706,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
24,25,33,33.0336513,67.5484,7.481081,869.22725,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,25,25,27.7134218,64.31452,6.038063,702.14862,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
35,18,22,34.5346797,66.52597,6.076813,626.22465,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,26,21,25.9281074,60.05509,7.505939,751.44454,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,18,29,31.9131398,64.28573,7.0023,661.48711,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
33,19,32,26.7765255,63.53045,7.434132,776.89776,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,19,36,32.7023323,60.10158,6.759057,686.31285,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
38,25,38,32.3725786,65.44675,6.383542,660.74943,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,18,21,31.9344533,69.96286,6.129525,664.42571,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
33,23,23,32.7483085,68.80544,7.847037,825.87683,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,26,26,33.7098212,62.39388,7.246388,802.09789,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
36,25,39,28.0148783,66.6073,7.704189,865.63566,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,29,36,30.9990353,62.58324,6.62037,867.21323,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
38,26,25,28.9587766,64.51625,6.801183,899.8776,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
38,16,32,31.1406873,61.84539,6.492246,817.96621,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
35,24,36,29.9139905,62.84824,7.748909,652.39492,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,24,39,33.9583982,65.98852,6.548113,729.2673,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
38,21,38,32.0847644,62.45378,6.492092,830.75604,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
28,29,37,28.506388,67.35619,6.524712,646.37857,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
35,19,25,30.7252351,60.2697,7.889253,888.49254,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,15,32,31.3927782,60.18268,7.349254,830.32184,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
27,21,25,29.5653261,69.32013,6.892738,631.09094,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
27,22,24,34.1013046,61.29883,6.219358,685.32063,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,17,30,34.5929494,68.10869,6.029226,819.81935,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,16,33,26.3276092,68.96045,6.307969,860.82084,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,18,26,29.9974783,65.77889,6.964174,760.79971,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
38,20,22,25.0721922,63.71118,6.213711,812.95467,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,29,38,28.9077218,60.03934,7.742629,627.03059,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,24,28,26.8836748,60.77595,6.18517,769.92538,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
23,16,24,28.4096532,63.57112,6.428629,821.86907,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
21,24,37,30.9612432,65.17186,6.796929,657.4178,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,15,39,30.3757948,62.02614,6.594763,847.96876,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,28,39,33.368655,60.85623,7.613334,832.18517,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,22,34,25.5606952,69.9084,6.775643,663.73305,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
34,17,38,27.3693229,60.29731,6.747732,826.20526,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,18,30,27.2743716,68.80701,7.604464,861.6386,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
30,24,34,25.7293497,61.93651,7.496566,688.88882,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
35,20,28,31.7173336,63.81598,7.843377,694.8658,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,24,36,29.9489495,69.86487,6.003941,827.42263,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
36,29,26,34.971294,68.41003,6.364323,807.509,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,15,32,28.6079868,62.47413,7.80389,703.86266,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,24,37,29.4407305,62.70728,7.707761,686.9525,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
33,29,28,31.9325143,62.30224,6.474782,751.84581,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,18,23,25.1028527,63.52363,7.361496,826.14739,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,16,35,29.2971075,68.65475,6.704947,614.11431,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,22,21,31.8462437,61.35563,6.342483,696.52,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
28,17,26,29.7938582,67.39876,7.559534,863.57333,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,25,28,32.6774096,64.99984,6.257398,773.60568,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
28,21,37,31.602782,62.49538,7.132463,761.55952,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
38,20,20,25.0526209,61.00943,7.047499,621.89817,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
21,18,22,32.1289611,61.10452,7.545444,807.05081,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,17,20,28.2510943,64.17284,7.191252,822.61493,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
23,25,25,33.1276036,69.47159,6.038847,843.6913,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,21,34,26.8069875,61.65196,6.92878,653.90582,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
28,29,22,27.5469398,62.61116,6.67782,803.61992,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
25,17,21,34.729405,65.74067,7.679169,695.42503,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,19,25,26.9942285,61.87941,7.674972,674.28717,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,18,39,26.1571964,66.72268,6.626241,792.79064,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,27,20,31.0449715,66.20611,6.315246,614.37073,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,26,34,31.1008178,66.32596,7.419592,850.44582,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,17,35,26.0841445,66.0631,6.166301,805.45891,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,20,37,25.4907361,68.52545,7.013229,802.26875,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,23,30,32.0492549,65.84307,7.748659,858.98233,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,29,28,27.1249694,62.91618,6.667849,659.12707,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
30,16,32,29.9901368,66.06588,6.947031,681.56438,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
24,24,33,34.0446571,61.34646,6.035802,735.57949,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,29,30,26.3369792,60.96208,6.510961,666.91156,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,15,32,27.5431111,60.81396,6.713974,791.66262,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,16,27,26.86476,67.22247,6.017275,717.29355,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,18,31,34.2196681,69.00882,6.317464,751.27525,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
24,25,31,31.4479657,67.28402,6.812068,843.26973,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
36,19,21,25.2415647,67.81855,7.599314,781.76561,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
27,26,34,30.1213645,63.1323,7.427522,623.99544,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,25,32,31.7778328,66.40268,6.177066,736.77041,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
27,15,20,25.3816455,69.95348,7.506789,847.55484,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,24,38,27.763092,69.30265,6.286054,624.39671,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,25,29,27.3288498,63.75368,6.693747,604.12697,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,24,29,25.1428479,63.02666,6.165559,866.21686,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,16,24,32.5601973,60.95747,7.210898,666.5202,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
28,27,37,30.4487733,66.02307,6.790352,610.86991,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,28,39,32.0135546,66.85433,7.342225,842.84098,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,19,33,28.1930847,61.91588,6.015635,617.00016,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
36,28,20,25.3575079,67.45526,7.29761,848.80544,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,26,38,26.9107164,60.05714,7.984513,687.24932,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
37,28,28,34.6563426,64.67876,7.388822,808.81172,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,19,35,28.5974114,66.07436,7.119658,812.33984,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,19,32,34.2732609,66.68737,7.154805,771.76128,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
34,24,29,27.7431577,60.55674,7.039274,786.41393,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
39,24,34,31.8043849,60.47602,7.849548,748.09239,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
31,27,22,33.8963725,64.95365,7.153632,860.08704,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
21,18,28,27.0847356,67.72239,7.925891,649.60687,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
38,22,27,28.6844237,66.61841,7.074931,756.471,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
21,27,39,28.0658357,66.24438,6.542954,845.61611,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
33,25,37,34.0548138,66.10947,7.109092,831.26625,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
30,28,37,34.12519,67.74682,7.338996,856.85351,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
36,28,25,34.4254104,66.9184,6.748178,882.3991,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,18,33,33.7929748,68.56422,6.000854,616.78479,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
35,18,30,25.4633093,69.51018,7.365965,656.56156,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,16,23,25.8178712,68.33861,7.581965,638.12183,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
30,27,37,31.467114,68.50121,6.206281,730.84398,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,18,33,30.4613082,68.18542,6.980025,804.01642,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
23,22,20,29.4722936,68.95921,7.190511,866.94185,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,27,25,34.2199501,61.25767,6.373659,669.41432,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,20,25,31.8151571,64.41495,7.850719,763.15807,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
24,19,28,33.0283647,69.49129,7.443265,636.34046,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
34,24,27,25.3532136,67.8072,6.579915,646.90231,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
23,25,39,27.6965522,61.5017,7.207476,762.85991,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
35,16,34,25.571979,67.55919,7.337556,896.53119,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,23,24,33.8898783,61.63862,7.677904,700.63051,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
38,23,35,32.991037,68.68822,6.513071,697.04588,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
26,25,34,32.9425305,61.64794,7.31517,632.3577,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
24,25,32,33.6013595,61.38004,7.664598,797.06786,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
29,26,32,30.2370218,69.82916,7.809547,644.93678,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
32,26,28,28.1273151,66.94602,6.100764,814.60284,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
20,21,34,32.7045718,68.6186,7.422835,717.98732,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
27,23,24,30.9338295,66.60849,7.398925,877.53532,masoor,https://youtu.be/BNDmKHaxbho?si=kvTy3ha3hk0g9w6f
